"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000277283",3.09326690572332,2.76364853341452,0.733097252867763,3.76982524842857,0.000163361891093321,0.999941899641576
"ENSG00000153162",7.76956402815133,2.37723073415708,0.631120834082262,3.76668080941094,0.000165432286115063,0.999941899641576
"ENSG00000249797",3.26889849411147,2.37366379970946,0.654917933743001,3.62436830236644,0.000289668576711785,0.999941899641576
"ENSG00000141668",47.668051599119,-2.97596137568659,0.861390848261003,-3.4548328226316,0.000550634133940173,0.999941899641576
"ENSG00000135426",22.4931310872123,-2.96989094656698,0.891577631998538,-3.33105143060817,0.000865186158774647,0.999941899641576
"ENSG00000236922",42.3742842116685,-2.99623758841045,0.906963086870589,-3.30359375346658,0.00095454046101797,0.999941899641576
"ENSG00000260851",13.6315375535357,1.66217348720281,0.507857705061674,3.27291182281256,0.00106445679467367,0.999941899641576
"ENSG00000172766",34.1390799328355,0.531423518309755,0.164850723576488,3.22366506364276,0.00126561334405372,0.999941899641576
"ENSG00000139921",6.38689351904625,1.01230619896274,0.314401589599487,3.21978715264229,0.00128285807858319,0.999941899641576
"ENSG00000286021",23.0278953346009,-3.06327586534741,0.953280420500926,-3.21340478569541,0.00131171281053831,0.999941899641576
"ENSG00000138639",10.2999867377457,1.38499233277188,0.435930385929207,3.17709519105833,0.00148758200887399,0.999941899641576
"ENSG00000132854",6.5643733304112,-3.73189193301026,1.18429645926939,-3.1511467452267,0.00162630758286824,0.999941899641576
"ENSG00000110756",15.0476045239164,0.677304774170563,0.217881450320707,3.10859310498261,0.0018798040720222,0.999941899641576
"ENSG00000228566",87.9417780594984,-2.26972881549858,0.7303176657834,-3.10786514121068,0.0018844403689926,0.999941899641576
"ENSG00000258859",16.6267958117521,-2.85417842258615,0.922242171121866,-3.09482532024552,0.00196928839199993,0.999941899641576
"ENSG00000246263",4.56818933907123,0.975443079936454,0.317183484445181,3.07532746114668,0.00210271550305446,0.999941899641576
"ENSG00000126067",11.9719138370484,-0.684132777684776,0.222602890457491,-3.07333285870077,0.00211682230539392,0.999941899641576
"ENSG00000275443",7.78278457482928,3.0340926277231,0.988300841195042,3.07000915232887,0.00214052211378247,0.999941899641576
"ENSG00000224184",9.22324450467663,-2.56209586149105,0.835331326105563,-3.06716123461563,0.00216102257380558,0.999941899641576
"ENSG00000223944",7.38268642162163,-2.33069480192824,0.760705136568133,-3.06386100196852,0.00218500404489177,0.999941899641576
"ENSG00000131127",18.7697642201073,0.598428940705138,0.195553069817976,3.0601868907615,0.00221198913697461,0.999941899641576
"ENSG00000143119",3.3876800603128,-3.68128689994927,1.21264240360072,-3.03575636891663,0.00239933150619964,0.999941899641576
"ENSG00000100209",8.39268586641189,0.779660470940918,0.259932506523486,2.99947275301819,0.00270447311841133,0.999941899641576
"ENSG00000250125",29.1505268185729,-2.96519081613679,0.993538680753194,-2.98447445839642,0.00284065916365491,0.999941899641576
"ENSG00000104313",4.82810612132551,2.02053211493704,0.677017926039616,2.98445881153641,0.00284080445102408,0.999941899641576
"ENSG00000120696",3.30415084755485,1.1767639375242,0.395278025186472,2.97705377618465,0.00291032957070293,0.999941899641576
"ENSG00000130703",10.361480346592,0.669436408701087,0.229122323488455,2.92174240601579,0.00348079292170543,0.999941899641576
"ENSG00000196562",20.901752094853,-2.3577511058761,0.808303784386514,-2.91691212068935,0.00353515359329812,0.999941899641576
"ENSG00000007545",3.61490592800403,0.980694505821556,0.338890595973579,2.89383806300135,0.00380564375346291,0.999941899641576
"ENSG00000251293",9.23387776396655,-2.79770338910334,0.967202874571921,-2.89257141666539,0.00382102302060905,0.999941899641576
"ENSG00000255857",8.37898298080521,0.845372539466631,0.293187740438906,2.88338297570389,0.00393428798395355,0.999941899641576
"ENSG00000232677",11.677578763752,0.550888798473334,0.191892025401432,2.87082695240144,0.00409399575909965,0.999941899641576
"ENSG00000157110",20.6744580259691,1.26423677265805,0.441324384020462,2.86464292124733,0.00417479713163757,0.999941899641576
"ENSG00000257557",2.13861054430815,-1.93814720762854,0.676766114966642,-2.86383606502532,0.00418544564609199,0.999941899641576
"ENSG00000142611",1.87831605192604,1.86421487391292,0.652492465951332,2.8570672784626,0.00427575197878479,0.999941899641576
"ENSG00000101347",14.8033648856432,1.53482788352207,0.5388276606563,2.84845785691963,0.00439316713172966,0.999941899641576
"ENSG00000145390",25.1109878500443,1.53168200445723,0.537755146612044,2.84828888037075,0.00439550059413049,0.999941899641576
"ENSG00000196776",77.7933524122737,-0.668906412888932,0.23557181954672,-2.83950098180683,0.00451841560590979,0.999941899641576
"ENSG00000128815",1.53920819844589,2.64613029782597,0.932644283936035,2.83723424182531,0.00455062128334551,0.999941899641576
"ENSG00000257986",58.1902720561528,-2.40201872507027,0.850900201077906,-2.82291474608589,0.00475892244743466,0.999941899641576
