"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000138741",16.0438110132418,2.99816184126342,0.514472033510514,5.82764785250887,5.62140402867202e-09,9.13253298498056e-05
"ENSG00000163638",27.4737083666118,2.48180299196698,0.515207929479106,4.81709005231378,1.45666957926855e-06,0.00652393579301021
"ENSG00000157110",29.2785696106945,1.61701990753676,0.336878071857556,4.80001532489327,1.58653489544503e-06,0.00652393579301021
"ENSG00000183570",22.4472243019178,1.59041876538961,0.331507363310711,4.79753677114846,1.60628728130252e-06,0.00652393579301021
"ENSG00000249484",45.7270881384517,-2.14082400036573,0.465511398759711,-4.59886483138683,4.24799276962989e-06,0.0138025781070814
"ENSG00000003436",3.13049429296057,2.93390665766848,0.668030188076649,4.39187735829064,1.12376085947229e-05,0.030427698204978
"ENSG00000171862",75.7905644657269,0.644955010925284,0.150228390710266,4.29316328209333,1.76145367404345e-05,0.040880823412157
"ENSG00000143340",3.37209329283778,-2.97211843078422,0.712089203569451,-4.1738007203115,2.99559804732268e-05,0.0498720579901503
"ENSG00000187608",3.60722617950543,2.23832345201899,0.537408308829043,4.16503320705268,3.11307250101581e-05,0.0498720579901503
"ENSG00000115594",2.73908643784999,2.74027676058372,0.658939859050206,4.15861436054809,3.20183923443918e-05,0.0498720579901503
"ENSG00000137462",4.2302830815956,-4.00847468864793,0.966725850774141,-4.14644408798834,3.37678590355566e-05,0.0498720579901503
"ENSG00000140057",2.75155054508053,1.47960999109016,0.361277962742257,4.09548919026025,4.21277884773007e-05,0.0525939481152303
"ENSG00000134954",13.8901904289396,1.85145430624593,0.453529616684329,4.08232282553357,4.45878017443963e-05,0.0525939481152303
"ENSG00000188107",43.0348777873677,-0.975472179786327,0.239172945536946,-4.07852224923007,4.53228655431013e-05,0.0525939481152303
"ENSG00000065308",9.77059771501604,1.43915052511309,0.355680265391364,4.046191664667,5.20576151833793e-05,0.0563818677512787
"ENSG00000124225",14.2320527241576,1.25511204589454,0.314423122896368,3.99179307912484,6.55755801046385e-05,0.061543400715136
"ENSG00000165030",4.55488430415841,1.49378504632354,0.374237199919393,3.99154612808477,6.56439163941565e-05,0.061543400715136
"ENSG00000127947",49.8283324086936,0.589025929651983,0.14790275971853,3.98252156195693,6.8187936284159e-05,0.061543400715136
"ENSG00000129682",63.252582913162,1.84479530864494,0.465383710828366,3.96403068203927,7.36947745215871e-05,0.0630129108883002
"ENSG00000117298",25.6719941677803,1.05840128464711,0.268623502602438,3.94009189215861,8.14504034847263e-05,0.0652173271223219
"ENSG00000077238",4.89090454871439,2.79881007864611,0.711833914256136,3.93183019605193,8.43016046761517e-05,0.0652173271223219
"ENSG00000124615",5.03218888255866,1.37038529373822,0.3504773148652,3.91005419071217,9.22754173070742e-05,0.0655111219169676
"ENSG00000198873",24.9161791868085,1.34572901277414,0.344279712166775,3.90882461329073,9.27462639474489e-05,0.0655111219169676
"ENSG00000137558",3.02338379770048,2.44109573759253,0.633759781978857,3.85176814150376,0.00011726802916078,0.0768148184504204
"ENSG00000140678",3.99941069391842,-4.18389946927879,1.08677857707143,-3.84981776191544,0.000118205740567556,0.0768148184504204
"ENSG00000070540",9.83532256574058,1.02814890970406,0.274070551898003,3.75140233995915,0.000175848248391422,0.109878101667963
"ENSG00000197905",1.27804724010979,1.94695167917877,0.521742386485934,3.73163409684228,0.000190241695603449,0.114469132843468
"ENSG00000180229",15.6278662889612,-1.65266033896567,0.444344070707123,-3.71932573857833,0.000199755306304493,0.1159008823651
"ENSG00000102572",32.2218409712923,0.866434208191359,0.236533818197538,3.66304579528569,0.000249233959144893,0.13962258276786
"ENSG00000034510",17.8318795748596,1.09706071385474,0.301621185404915,3.63721372019004,0.000275603243160332,0.142985285720791
"ENSG00000236915",5.56622866142601,-0.876828716577768,0.241335105074331,-3.63324148928813,0.000279882844946576,0.142985285720791
"ENSG00000112837",1.03801115857945,2.71024383956739,0.746289220025244,3.63162667615072,0.000281640351044277,0.142985285720791
"ENSG00000288105",7.02063700881458,-2.15642460959711,0.596715748988943,-3.61382218124943,0.000301716025638796,0.148249206525759
"ENSG00000091436",12.5349262822657,1.52422489907061,0.422623352763917,3.60657992300312,0.000310259326718935,0.148249206525759
"ENSG00000151491",65.1003703624239,1.46183558739853,0.410491314488983,3.56118518419412,0.00036918457778711,0.171364932877983
"ENSG00000182963",3.57661891804076,1.78011914532736,0.501111820444584,3.55233916403736,0.000381822360929513,0.172307946546135
"ENSG00000145623",12.5136504678595,1.48718040655078,0.420722534278283,3.5348247012771,0.000408045761444794,0.175186262565711
"ENSG00000059804",14.9043530724076,1.27477419818222,0.36110977794955,3.53015696617421,0.000415313190321565,0.175186262565711
"ENSG00000227531",2.32090617782696,-2.19313561064335,0.621841508322524,-3.52684016954664,0.000420550550293164,0.175186262565711
"ENSG00000146469",3.91907295763677,-2.54338737398197,0.724436999485378,-3.51084687252132,0.000446681621307779,0.181111246327879
"ENSG00000119938",7.01480048814717,-2.49274333688105,0.711841487533015,-3.5018236230091,0.000462085407445677,0.181111246327879
"ENSG00000175183",2.12542599980627,1.51028298822774,0.431717995892006,3.49830908741069,0.000468218167288621,0.181111246327879
"ENSG00000197360",46.1226507913539,-2.17506646401058,0.624134281836898,-3.48493349477474,0.000492259374632946,0.185771158661042
"ENSG00000287704",14.820383793084,-2.35004641220472,0.675478918989854,-3.47908179831741,0.000503134985909506,0.185771158661042
"ENSG00000135862",23.174332109286,0.929470172781197,0.271616589112927,3.42199339081885,0.000621638246601817,0.224425221206514
"ENSG00000095585",7.50147335814265,-2.08849593480129,0.611698501465439,-3.41425707239418,0.000639561992815636,0.225876611636583
"ENSG00000196839",3.11687272694272,1.87937562569433,0.554939045368902,3.38663433647023,0.000707556261539303,0.241807265831145
"ENSG00000134013",5.59222521643518,1.02887271539448,0.304042378836248,3.38397798140045,0.000714437323642431,0.241807265831145
"ENSG00000189403",98.2131114137772,-0.335544906601923,0.099750006333663,-3.3638584992118,0.000768609396156882,0.251927994402225
"ENSG00000047617",9.61337079262574,1.61298850238805,0.479849532002614,3.36144644271377,0.00077535391604772,0.251927994402225
"ENSG00000163492",4.39979536136821,-1.44214462188851,0.429779871648723,-3.35554249284908,0.000792094867595773,0.252321043509038
"ENSG00000183722",119.068294882338,1.2417201871629,0.372019670700774,3.33778099642923,0.000844502832033934,0.263842173254294
"ENSG00000164530",3.62227745472283,-2.209180469278,0.664621100969365,-3.32396980182522,0.000887458051281405,0.272031009455051
"ENSG00000134697",4.6928134916012,0.597592177949166,0.180473794270893,3.31124072812573,0.000928832676630237,0.279441030824719
"ENSG00000267653",2.38087353018074,1.3489106167008,0.409293174645227,3.29570757653124,0.00098174146176177,0.287394827712912
"ENSG00000102445",10.2492293183882,-1.54407511920741,0.468872179234853,-3.29316855977075,0.000990650643353629,0.287394827712912
"ENSG00000176014",3.09438035291979,1.1667590634577,0.355485801755496,3.28215376731193,0.00103017411388685,0.293617695687821
"ENSG00000174776",7.65712809945444,-1.84858071570656,0.565004428862191,-3.27179862895809,0.00106865662151202,0.299334404708351
"ENSG00000142669",2.33280039507494,0.983301462117074,0.301391768268515,3.26253589394994,0.00110420188514729,0.304048539425472
"ENSG00000134516",29.0740205701018,-1.50093410841751,0.462045793367512,-3.24845314027925,0.00116034319309658,0.30772941640393
"ENSG00000164934",5.60456835808991,0.51852607070576,0.15979262463293,3.24499376549387,0.00117453195121187,0.30772941640393
"ENSG00000273409",3.41326457509538,-2.8695918603764,0.88520106884192,-3.24174016659355,0.00118802284905988,0.30772941640393
"ENSG00000128641",22.4764349229593,1.70508389149894,0.526184470129343,3.24046791247908,0.0011933370204018,0.30772941640393
"ENSG00000260418",3.12186855959388,-1.00919190286217,0.312207514924501,-3.23243949815307,0.00122738123530114,0.311563055448473
"ENSG00000101452",13.0701308656162,0.391593908312368,0.12165298085029,3.21894215476953,0.00128664437616049,0.319240127805941
"ENSG00000157554",3.53571382557844,-1.93712908002594,0.602902940150367,-3.21300320668997,0.00131354822998957,0.319240127805941
"ENSG00000119411",1.10531753772714,-2.09623109651476,0.652710853152994,-3.21157689716462,0.00132008636124762,0.319240127805941
"ENSG00000136830",3.02028975467722,1.35543069782088,0.422504780739001,3.20808369422496,0.00133622606738914,0.319240127805941
"ENSG00000169313",16.0894771468524,-1.36898563576998,0.427984181981205,-3.19868278643556,0.00138056983611423,0.324435966485441
"ENSG00000101220",2.75581351288671,0.931959319251139,0.291685632841892,3.19508132838448,0.00139791441917893,0.324435966485441
"ENSG00000172757",16.553860079939,0.420197300582189,0.131956727438704,3.18435678679117,0.00145076077627353,0.331958585511828
"ENSG00000181458",4.14700920190411,1.43105582140803,0.449982143719382,3.18025024188619,0.00147147922466575,0.332022937276664
