"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000147488",290.871949428323,-5.21207211887044,0.889278630105559,-5.86101132133553,4.60056606327766e-09,5.65179540873661e-05
"ENSG00000253877",78.7140360352416,-5.39318359316783,1.01317192977421,-5.3230685085894,1.02031296236484e-07,0.0006267272371326
"ENSG00000147113",10.1554596627285,-6.50659204412642,1.27655787072813,-5.09698165145867,3.45111763954743e-07,0.00141323267339467
"ENSG00000168314",123.254316557441,-4.34875844622095,0.872556775165744,-4.98392605500644,6.23068988470617e-07,0.0017576826005659
"ENSG00000146122",51.340741900766,-4.22712168702454,0.852733657227627,-4.95714183578444,7.15377533807855e-07,0.0017576826005659
"ENSG00000164171",32.2598723547027,-4.40353412493948,0.896074311578907,-4.91425104819748,8.91224907064285e-07,0.00182478299721412
"ENSG00000108381",26.4696085400204,-4.1604615190377,0.872034027786009,-4.77098529010459,1.83326929985466e-06,0.00281133300181239
"ENSG00000164124",111.566622730122,-3.93536370859134,0.827077486446928,-4.75815600482298,1.95369485563184e-06,0.00281133300181239
"ENSG00000187147",218.139768484051,-3.65508413699887,0.76989852912646,-4.74748814125673,2.05958461671237e-06,0.00281133300181239
"ENSG00000169247",27.2096694301044,-4.66116959861787,1.00020267701596,-4.66022507810535,3.15863792379512e-06,0.00353588883490144
"ENSG00000117266",29.4841479097304,-3.39587988353022,0.728769716528489,-4.65974340935374,3.16603802880878e-06,0.00353588883490144
"ENSG00000012124",20.2787432002812,-4.47158824278616,0.990172933945779,-4.51596694828564,6.30284953178403e-06,0.0064525422081639
"ENSG00000150656",41.2674332131852,-3.86430942249651,0.859498830289388,-4.4960031198593,6.9242720542241e-06,0.00654343709124177
"ENSG00000204278",8.6224621445955,-5.04982151157988,1.12798185515931,-4.47686413436736,7.57474204256567e-06,0.00664683614235138
"ENSG00000185483",27.7430504003447,-2.77147337270614,0.625172499917803,-4.43313385196971,9.28731669168989e-06,0.00760631237049402
"ENSG00000204655",46.9171318334187,-3.76419729709206,0.855637518187459,-4.39928967241403,1.08605778954572e-05,0.00787209008707339
"ENSG00000054690",92.0239069354525,-2.85136484583758,0.648238635319377,-4.39863453129842,1.08934091559013e-05,0.00787209008707339
"ENSG00000197430",33.9134255999156,-4.14847092357903,0.952925264233735,-4.35340637853157,1.34038351381468e-05,0.00853693024918285
"ENSG00000172005",21.3044833029559,-4.00567539664347,0.920135654240871,-4.35335309329822,1.34070949373878e-05,0.00853693024918285
"ENSG00000122367",22.9250133722494,-3.73141206855011,0.860508418453797,-4.33628769751595,1.44909253968984e-05,0.00853693024918285
"ENSG00000136541",23.0543337957729,-4.19979149365353,0.968867446286599,-4.33474311656374,1.45930431609963e-05,0.00853693024918285
"ENSG00000227544",7.91796870961389,-4.93884770146402,1.15151187803535,-4.28901151231757,1.79470071565299e-05,0.0100217719508168
"ENSG00000112893",224.644865018702,-2.19884367276551,0.51492637689122,-4.27020982308316,1.95289155037141e-05,0.0104309881288316
"ENSG00000123560",363.82921493589,-3.23581628293052,0.760921209793507,-4.2524984732764,2.11398658291713e-05,0.0106604206232901
"ENSG00000196187",22.7359470583684,-3.83324280190745,0.903855054329473,-4.24099282683234,2.22533249415454e-05,0.0106604206232901
"ENSG00000071991",23.7826670307757,-4.27851641562799,1.01017001391614,-4.23544191243751,2.28102665579731e-05,0.0106604206232901
"ENSG00000228793",31.3077735206465,-3.48709652296599,0.82448582229014,-4.22941963183797,2.3429495875363e-05,0.0106604206232901
"ENSG00000119121",13.4356890493508,-3.55691050928813,0.84499334404313,-4.20939470631686,2.5605573506226e-05,0.0112344453758567
"ENSG00000257585",73.8628262412735,-3.55888497515316,0.849960082383392,-4.18712013530519,2.82516305447691e-05,0.0119498651139132
"ENSG00000158865",50.7010760831226,-3.65115479123284,0.873703309294402,-4.17894124056998,2.9286933469449e-05,0.0119498651139132
"ENSG00000198822",115.389257222422,-2.42223200662253,0.580551086907055,-4.1722977723239,3.01543197827683e-05,0.0119498651139132
"ENSG00000086205",36.135220584307,-4.40227572033861,1.06605923037714,-4.12948511198689,3.63576543950547e-05,0.0139579307576015
"ENSG00000250072",11.0501158394037,-4.51286241402678,1.09732719594548,-4.11259506799921,3.91236275278626e-05,0.014258813708769
"ENSG00000012171",17.2066125121408,-3.33686224455332,0.811769539541077,-4.11060292609621,3.94627322831212e-05,0.014258813708769
"ENSG00000006831",62.1778050171957,-2.05496345415235,0.501160059596554,-4.1004134603357,4.12412640452207e-05,0.0144756836798725
"ENSG00000237166",7.22569504212712,-5.19975911133846,1.27111189751741,-4.09071704976881,4.30041533474217e-05,0.0146751673298076
"ENSG00000101311",2.39902832454915,2.72774872301748,0.668898076290435,4.07797364008727,4.54299156718118e-05,NA
"ENSG00000188153",63.4697421534754,-3.46066927884177,0.851927295151366,-4.06216504452636,4.86196817721545e-05,0.0153087523335051
"ENSG00000084453",64.9206297564687,-3.79869514638157,0.938285582887001,-4.0485489872853,5.15361481903112e-05,0.0153087523335051
"ENSG00000165959",60.5310753463114,-3.06626208034407,0.757839911281366,-4.04605515584367,5.20879651635803e-05,0.0153087523335051
"ENSG00000150867",218.313272967901,-2.62489389484264,0.649035245314707,-4.04430100490131,5.24794603696931e-05,0.0153087523335051
"ENSG00000152689",21.1908539556747,-2.60052907927783,0.64322452494413,-4.04295697447748,5.27813089603575e-05,0.0153087523335051
"ENSG00000286749",85.2645989065365,-3.30682322586095,0.820354596848124,-4.03096811862341,5.55475787721656e-05,0.0153087523335051
"ENSG00000011426",40.4048330658723,-3.21687251237541,0.799087677749447,-4.02568153902137,5.68105318027896e-05,0.0153087523335051
"ENSG00000266844",7.52556646187721,-5.10437559383404,1.26813800290405,-4.0250947311294,5.69523841659694e-05,0.0153087523335051
"ENSG00000141255",21.5515615010644,-3.46389342969848,0.862472297182583,-4.01623732265244,5.91347075374583e-05,0.0153087523335051
"ENSG00000105695",20.3245780989836,-3.32323491136367,0.827568400669581,-4.01566191830773,5.92791832565929e-05,0.0153087523335051
"ENSG00000091513",95.3186997689078,-2.94115771225998,0.732423297827564,-4.01565286219557,5.92814597850939e-05,0.0153087523335051
"ENSG00000167123",51.3430728089708,-2.99537333276384,0.746622509035415,-4.01189797590439,6.02325315550945e-05,0.0153087523335051
"ENSG00000107331",39.7219096801279,-2.24589816142286,0.560859677704377,-4.00438514427605,6.21789917057095e-05,0.0153087523335051
"ENSG00000241163",13.9700336562776,-2.9519212121508,0.737261454742982,-4.00390009970055,6.23066843040501e-05,0.0153087523335051
"ENSG00000227088",84.5843026600957,-3.38500194799686,0.846459022460288,-3.99901455141695,6.36067697747481e-05,0.015321748366329
"ENSG00000273507",24.0724011413983,-3.17494763298768,0.798158132550387,-3.97784286535131,6.95433026582117e-05,0.016308736824215
"ENSG00000170775",21.1383542299027,-3.54418570201471,0.89227458395698,-3.97207963303994,7.12478923389661e-05,0.016308736824215
"ENSG00000100142",56.0981755010045,-2.15573686479805,0.542922394730364,-3.97061695321791,7.16867552712749e-05,0.016308736824215
"ENSG00000168297",103.014918071546,-2.06011143853735,0.520905214662041,-3.95486814213203,7.65768735728643e-05,0.0171044889425934
"ENSG00000137831",33.358895476388,-3.30511278580192,0.837689177101756,-3.94551210180007,7.96296099174455e-05,0.0174301037125139
"ENSG00000157483",52.2923423005122,-2.65616139309642,0.673844727103874,-3.94180036773809,8.0872276077598e-05,0.0174301037125139
"ENSG00000197971",265.983572344754,-2.7114182776069,0.688785801813454,-3.93651882844886,8.26721366761765e-05,0.0175108137770143
"ENSG00000166046",14.4918107252553,-1.88942117471786,0.480737856294444,-3.9302525273995,8.4856692216337e-05,0.0176688892182661
"ENSG00000183111",12.7021428825628,-1.89321790970999,0.482258958607244,-3.92572885567035,8.64675145042163e-05,0.0177042235947383
"ENSG00000151012",27.9317509030047,-3.86362629388993,0.991542766750611,-3.89658058477037,9.7560355614142e-05,0.0196480158806514
"ENSG00000286279",19.9552356111073,-4.90764186445497,1.26158986228502,-3.89004541901291,0.000100225461439929,0.0198591902224118
"ENSG00000081479",27.7911198923518,-3.49168418081611,0.902482042812421,-3.86897912110796,0.000109291999506666,0.0213119399037999
"ENSG00000251429",12.5730164176787,-3.65260035749006,0.952916279756393,-3.83307582742088,0.000126550923373127,0.0236103548809112
"ENSG00000125247",23.561458779373,-2.04864772146954,0.534505737337081,-3.83278902051819,0.00012669860926502,0.0236103548809112
"ENSG00000167641",18.5365204653032,-3.46006968677985,0.902821678306291,-3.83250620794906,0.000126844397406604,0.0236103548809112
"ENSG00000164683",2.21766841796803,1.90409366373084,0.49787468718122,3.82444360550061,0.000131067741487728,NA
"ENSG00000115468",19.9727733689406,-2.67999517363674,0.704079000855338,-3.80638418470228,0.000141013279727908,0.0258559424098112
"ENSG00000227392",9.81744403475892,-3.64109970249539,0.962267227637119,-3.78387582775342,0.000154404879274233,0.0278950579688816
"ENSG00000184144",34.197954704665,-2.46886729870098,0.656326462503771,-3.76164521735523,0.000168799371002727,0.0300536271415725
"ENSG00000250722",27.7448671747779,-2.93771079369413,0.782789676359308,-3.75287370594511,0.000174818940685684,0.0304233438490798
"ENSG00000173988",15.4122940526664,-2.91816955325857,0.777881916168656,-3.75142999548259,0.000175828849270221,0.0304233438490798
"ENSG00000158859",5.99903539459328,-4.80378609268221,1.28549712133289,-3.73690925709838,0.000186296117375664,0.0317867750272227
"ENSG00000159176",15.9008929041155,-2.65151268380738,0.715354561029188,-3.70657129800448,0.000210084112720454,0.0353545660927504
"ENSG00000018408",18.8117300497499,-2.19216727270362,0.595491877666388,-3.68127149155129,0.000232073726618505,0.0382255592089949
"ENSG00000287706",11.0398131528673,-4.91857659689237,1.33662265601276,-3.67985427657259,0.000233367272338186,0.0382255592089949
"ENSG00000225937",33.3535840535454,-2.79154137814162,0.759873034535409,-3.67369448745919,0.000239068555876857,0.038260779777727
"ENSG00000079337",10.081703252267,-2.33627712435368,0.636119167741841,-3.67270354805882,0.000239997847228226,0.038260779777727
"ENSG00000065809",59.3409336113866,-2.94749144332447,0.803217643192927,-3.66960495490075,0.00024292558589033,0.038260779777727
"ENSG00000136960",100.37857374384,-2.56860243343763,0.702878288451281,-3.65440571382178,0.000257778370194779,0.0396328566818735
"ENSG00000176912",4.82970112581515,-3.6476601486176,0.998340714732838,-3.65372271689204,0.000258465389151793,0.0396328566818735
"ENSG00000141540",25.1192474103319,-2.84738381247448,0.780268920860504,-3.64923391967772,0.000263023517599723,0.0396328566818735
"ENSG00000099194",49.5872837258738,-2.89052715772506,0.792412625219635,-3.64775505302415,0.000264541656321825,0.0396328566818735
"ENSG00000176485",30.1409786749182,-2.54833925293134,0.702102887527426,-3.62958093208496,0.000283881717329979,0.0420179144264915
"ENSG00000237949",16.0583807755465,-3.17193534604015,0.876069039736641,-3.62064540825878,0.000293869037876639,0.0429783467894584
"ENSG00000147459",105.717979031986,-3.10165049665554,0.859241847736106,-3.60975260321368,0.000306489180449276,0.0435886254558079
"ENSG00000261329",16.5367820130639,-2.47875448342575,0.686972552023871,-3.60822928969019,0.000308293972134132,0.0435886254558079
"ENSG00000140575",53.3869804250936,-1.66519490416302,0.46154140174402,-3.60789930842775,0.000308686236439177,0.0435886254558079
"ENSG00000004799",6.41698097187789,-3.28028816100853,0.911551161189517,-3.59857822651223,0.000319961612138902,0.0442768227421233
"ENSG00000138835",6.76615622672443,-2.57475488738059,0.715622508144781,-3.59792328787356,0.000320768190805777,0.0442768227421233
"ENSG00000135678",25.009812882687,-2.2995200144308,0.639999335441494,-3.593003753425,0.000326887877439291,0.0446201952704632
"ENSG00000241345",7.78716098814488,-4.75897153259511,1.3297610367547,-3.57881709649837,0.000345152910153553,0.0465956428707297
"ENSG00000133121",82.9513500451293,-1.17772940112613,0.329676635795706,-3.57237751557238,0.000353754952916056,0.0468113175974311
"ENSG00000148826",14.5458262331056,-3.7454900815798,1.04859244163668,-3.57192168554421,0.000354371390847463,0.0468113175974311
"ENSG00000119280",9.70937766071401,-2.39263714148624,0.673523602949292,-3.5524176599144,0.000381708461730285,0.0498860473654952
"ENSG00000124920",30.1085875933962,-3.093046080092,0.876662122711706,-3.52820773244376,0.000418383683057725,0.0541036162775174
"ENSG00000099326",11.3330298733863,-0.718647713005388,0.204182114349667,-3.51964086224851,0.000432131500450215,0.0545704241768067
"ENSG00000231427",5.04160490410832,-4.67068629304663,1.3276581948585,-3.51798852380406,0.000434831167155386,0.0545704241768067
"ENSG00000005893",66.9117912906129,-1.83793272174517,0.522482770018704,-3.51769058658025,0.000435319623062846,0.0545704241768067
"ENSG00000170271",23.775379716285,-2.01311041730956,0.573689175743977,-3.5090611823012,0.000449691445928316,0.0557852522643899
"ENSG00000259104",22.1389863526228,-3.10090630905129,0.884760517966236,-3.504797339035,0.000456954983610534,0.0557852522643899
"ENSG00000207955",32.281336423024,-3.11642689301829,0.889595347734829,-3.50319603284081,0.000459711005818933,0.0557852522643899
"ENSG00000287720",30.9724498975561,1.1633665728716,0.332276861461214,3.50119646536807,0.000463174255675033,0.0557852522643899
"ENSG00000176720",7.38571819322428,-2.58373873729368,0.739200953230384,-3.49531304850525,0.000473506036422405,0.0560008163768915
"ENSG00000116574",20.9096623880544,-2.70436901420103,0.773784661394349,-3.49498917350958,0.000474080985201197,0.0560008163768915
"ENSG00000134851",122.322581544517,-1.8493586569768,0.530849340979103,-3.48377310512588,0.000494398423862052,0.0576214549202108
"ENSG00000233828",5.90876205790001,-3.10392138020257,0.891349913796972,-3.4822703543892,0.000497181458815005,0.0576214549202108
"ENSG00000129422",90.9419710804385,-1.951009360677,0.561177194731868,-3.47663693213548,0.000507744876841444,0.0582957552523097
"ENSG00000181409",54.3320233463997,-1.46874781159582,0.422881548082969,-3.47318963963794,0.000514311812947631,0.058502968722793
"ENSG00000160271",15.7727175189465,-1.11317905786638,0.321136994689093,-3.46636817394426,0.000527540356148096,0.0594571860117373
"ENSG00000251170",5.4988730319588,-3.48622567655246,1.00673788546342,-3.46289309947611,0.000534400666264065,0.0596828380459458
"ENSG00000095397",12.8642866459533,-2.49978280936265,0.723380877240342,-3.45569379563804,0.000548878465134773,0.0606220726490239
"ENSG00000101452",10.9140208285487,0.636688391256926,0.184394008513403,3.45286919238835,0.000554657895659605,0.0606220726490239
"ENSG00000103089",35.5283259519291,-3.23931702854234,0.938542152789769,-3.45143477990161,0.000557614506254758,0.0606220726490239
"ENSG00000178425",55.9500815853473,-1.36995617297128,0.397782401620074,-3.44398386502713,0.000573209908604393,0.0617709098877628
"ENSG00000164741",122.11118715758,-1.67048925003617,0.486266599949879,-3.43533619255025,0.000591819131743074,0.0626150549065714
"ENSG00000006042",12.1760724935653,-3.2506412213106,0.946499637471365,-3.4343818979106,0.000593906811316314,0.0626150549065714
"ENSG00000148488",10.8896308128458,-3.34030087083528,0.972919301423746,-3.43327639398989,0.000596333856253061,0.0626150549065714
"ENSG00000249853",86.0777384988281,-1.9529939401935,0.570436931537904,-3.42368074754243,0.00061779152354374,0.0643183802265665
"ENSG00000213186",5.55211976937635,-3.63245722834568,1.0636941223881,-3.41494528538942,0.000637948249326734,0.0654646027489999
"ENSG00000161671",47.5103171576295,-2.51168890218718,0.735637807844073,-3.41430099894969,0.00063945887911111,0.0654646027489999
"ENSG00000108387",21.4031514827437,-2.00059814680509,0.587069902272527,-3.40776820453722,0.000654965065979123,0.0664978994673845
"ENSG00000135636",24.3569827463021,-2.19567869739739,0.647375041225075,-3.3916641167419,0.000694695447208682,0.0695729885310859
"ENSG00000172508",18.9631832784598,-2.69062938837934,0.793480190122231,-3.39092194345125,0.00069657937235031,0.0695729885310859
"ENSG00000039068",7.97797203980699,-3.15721587765331,0.932313279350268,-3.38643238016902,0.0007080772413,0.0701510395916976
"ENSG00000173786",53.7568969666496,-2.53455373870738,0.749097533346311,-3.38347628430335,0.00071574388745543,0.0701630874517072
"ENSG00000135362",33.7759127880811,-2.98578961527007,0.8828493031864,-3.38199237909991,0.000719621409761099,0.0701630874517072
"ENSG00000242861",5.84059049081902,-3.29868631906597,0.979558612665869,-3.36752316442667,0.000758466543330178,0.073368200667805
"ENSG00000197993",3.34188137373975,-3.26029315811123,0.969544101176916,-3.36270743553966,0.000771821142378371,0.0740767401102991
"ENSG00000233073",19.133572066555,-1.70289057008364,0.507184686036888,-3.35753546383652,0.000786406546440996,0.0746324709448716
"ENSG00000198286",5.17711631003402,-2.63275217802184,0.784407351045399,-3.35635836981016,0.000789761597300229,0.0746324709448716
"ENSG00000164627",36.8063623868097,-2.21559224115056,0.660805361354886,-3.35286662415663,0.000799792377957274,0.0750034302534742
"ENSG00000235823",17.6938403413906,-1.8349975600609,0.550151492539636,-3.33544048311147,0.000851643818281263,0.0792609417241312
"ENSG00000157978",5.81712438805221,-3.0295955657686,0.908902277849639,-3.33324675226504,0.000858387769261127,0.0792879228975409
"ENSG00000223396",4.62676385952627,-1.9673953067405,0.592138643279406,-3.32252476522153,0.000892067522738336,0.0807775271686051
"ENSG00000171840",17.3033039501401,-2.80873095624445,0.845520367981069,-3.32189626957317,0.000894079255770719,0.0807775271686051
"ENSG00000165521",49.6508088697359,0.772269260778364,0.232481959463559,3.32184597273844,0.000894240431007757,0.0807775271686051
"ENSG00000080822",45.6475680535433,-1.91310634117638,0.576560553022468,-3.31813602430381,0.000906203418843824,0.0812606496386597
"ENSG00000123684",94.5011362880099,-1.42588687682051,0.430066016803647,-3.31550697127396,0.000914770594351351,0.0814344692145388
"ENSG00000251138",31.5702408251412,-2.85693557003188,0.862998309140151,-3.31047643984191,0.000931372924495676,0.0823159451613624
"ENSG00000169282",3.90228453734912,-4.16932266747371,1.26095473039349,-3.30648084897753,0.000944758083301926,0.082902521809744
"ENSG00000231171",10.1715703999768,-2.8818325292156,0.875433966968714,-3.29189023724343,0.000995164438832862,0.0867063484472462
"ENSG00000197892",55.3988911440761,-1.62434535652052,0.49463664784685,-3.28391631228961,0.00102375317449063,0.0880339270651517
"ENSG00000155886",356.532283548648,-1.65006089049281,0.502508680476607,-3.28364654104641,0.00102473354255732,0.0880339270651517
"ENSG00000105707",4.17322565139233,-3.06062808942487,0.933679104196922,-3.27802997375355,0.00104534294909766,0.0881949515404112
"ENSG00000126803",9.98248923281178,-2.83276728416496,0.864653809907348,-3.27618666766588,0.00105218992156133,0.0881949515404112
"ENSG00000106392",34.2171762089638,-1.08578845759631,0.33144808962845,-3.27589294243171,0.00105328479090235,0.0881949515404112
"ENSG00000126822",18.2245818176328,-2.08126768912853,0.635434340543341,-3.27534657215551,0.00105532420646646,0.0881949515404112
"ENSG00000286558",6.14263215438147,-4.30878125994312,1.31999487429934,-3.26424090262491,0.00109757799141038,0.0905391345474028
"ENSG00000109846",17.2864099598471,-2.05096071811635,0.62833831833693,-3.26410256745885,0.00109811404538567,0.0905391345474028
"ENSG00000112851",162.300010132434,-1.52925143336412,0.469524206292958,-3.25702362704161,0.00112587061120776,0.0922088030579155
"ENSG00000100650",71.8340542859278,-0.495301772422074,0.152389326158351,-3.25023927140013,0.00115307947588879,0.0938117970946612
"ENSG00000176381",6.03844631047933,-3.49474958437332,1.07705271431674,-3.24473402083232,0.00117560374845843,0.0950150792750774
"ENSG00000164161",70.7704336178094,-1.94255137318429,0.599552239289452,-3.24000353244693,0.00119528218814366,0.095974128636241
"ENSG00000203485",15.1292525483661,-1.68718500227919,0.522497530000198,-3.22907747004765,0.0012419024777614,0.0990699476577845
"ENSG00000151552",50.0182595229099,-1.77308379075257,0.549722806078574,-3.22541428361103,0.00125790497192831,0.0995121318401486
"ENSG00000072310",16.4020106210867,-1.3075399934173,0.40555060927419,-3.22411053889769,0.00126364611860506,0.0995121318401486
"ENSG00000224924",36.8581105101925,-2.75365142977913,0.85631965786604,-3.21568167270767,0.00130135095817145,0.101828640262015
"ENSG00000160584",337.348742475342,-1.25431344965566,0.390292537805406,-3.21377768765089,0.00131001057924772,0.101857468139609
"ENSG00000111615",14.4467894954086,0.608423075933392,0.190147502809449,3.1997426573785,0.00137550343620986,0.106277105118478
"ENSG00000073417",150.729820100826,-1.34768038426954,0.421770221274009,-3.19529524914943,0.0013968785920626,0.106611478607407
