"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000260851",21.0686661462119,1.3917676881418,0.239899149038017,5.80146988316847,6.57361048006801e-09,0.000124865338318813
"ENSG00000228655",22.905798815553,-2.07849595074669,0.364851543190518,-5.69682652996576,1.22058004221714e-08,0.000124865338318813
"ENSG00000250723",13.9692113855504,-3.02511288741371,0.545878155769012,-5.54173647625091,2.99486778698023e-08,0.000204249983072052
"ENSG00000248431",9.01969354115493,-2.88665039396463,0.582051589739603,-4.95944078643622,7.06963922261458e-07,0.00361612046236736
"ENSG00000288087",10.2904805193529,-2.84996487176389,0.587495538800338,-4.85104087357582,1.22815230821717e-06,0.00492820707390422
"ENSG00000231131",21.2794131600946,-2.63541291830747,0.547967128880112,-4.80943614937907,1.51356632689902e-06,0.00492820707390422
"ENSG00000110934",6.81441131993426,-2.49471233326636,0.523187161081323,-4.76829807541586,1.85788760022392e-06,0.00492820707390422
"ENSG00000287989",5.53600681179964,-2.64802667734246,0.556904047569562,-4.75490650301244,1.98538277862725e-06,0.00492820707390422
"ENSG00000163694",21.8407419496569,-2.12500824746882,0.448587109587467,-4.73711393406518,2.16783302371153e-06,0.00492820707390422
"ENSG00000286954",4.79030360091102,-3.47892356626909,0.745007047180249,-4.66965189045708,3.01710553971e-06,0.00617299793424667
"ENSG00000185022",3.81500368452532,1.25868090167511,0.271452884700054,4.63683008219237,3.53793015053668e-06,0.00658055007999823
"ENSG00000267564",1.78587935226592,2.09471531514963,0.466840530954619,4.48700396871337,7.22317296444565e-06,0.0123155099043798
"ENSG00000070018",91.5155479445957,0.519422315044097,0.116944492875456,4.44161415619009,8.92865574366676e-06,0.0140523305011863
"ENSG00000225449",6.73192828683665,1.42005967401591,0.321990299923646,4.41025606781524,1.03248453636924e-05,0.0150890240100819
"ENSG00000181915",5.50182457196626,0.712760671075534,0.166497550320653,4.28090785541799,1.86132421095039e-05,0.0253884622373633
"ENSG00000178031",71.3045935153107,-1.50466734147432,0.353356131289636,-4.25821772494161,2.06063204026799e-05,0.0263503322149269
"ENSG00000287746",0.890037081980045,1.61137287633067,0.38695221206294,4.16426841893482,3.12352477812581e-05,0.0357639162933787
"ENSG00000186529",0.926982578712736,2.10851141637684,0.506536615844362,4.16260414434621,3.14638559765795e-05,0.0357639162933787
"ENSG00000081237",33.4103093056271,-2.33198199016539,0.573626053483006,-4.06533485710039,4.796354692323e-05,0.0516491668446992
"ENSG00000042980",21.3283157817152,-2.13636726227228,0.528092154669081,-4.04544404491485,5.22240390126975e-05,0.0534251919099895
"ENSG00000228539",5.56882849814734,-1.57202418857332,0.393090811092314,-3.99913746191371,6.3573749693331e-05,0.0619389961297882
"ENSG00000131386",24.1369649530594,1.25021301443093,0.315388949316234,3.96403557303263,7.36932638111465e-05,0.0685347353443662
