"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000286685",0.578368438363038,7.02129997435932,0.413439202441462,0.68397548066144,0.999332765135134,-4.60091081518044
"ENSG00000233928",0.260185218422868,5.31808884398114,0.413000525727539,0.684291284459176,0.999332765135134,-4.59973809427937
"ENSG00000155816",-0.302434828611855,10.6156824379848,-0.412256600234963,0.684826973658603,0.999332765135134,-4.60261158929027
"ENSG00000010610",0.42884251851312,6.68490673696375,0.411620844559517,0.685284907389127,0.999332765135134,-4.60025492161754
"ENSG00000276216",-0.383091299619967,1.65204817512426,-0.411489218061131,0.685379733370379,0.999332765135134,-4.59993824391862
"ENSG00000253557",-0.374498501265737,4.14818098625989,-0.411141291725481,0.685630411268473,0.999332765135134,-4.599588600166
"ENSG00000273112",0.491686080672126,6.2508375641641,0.410902981052013,0.685802133639829,0.999332765135134,-4.59997837758098
"ENSG00000250863",-0.378004099513021,2.13758386944231,-0.410701179750839,0.685947561743611,0.999332765135134,-4.59978075374449
"ENSG00000273079",-0.288757998998591,8.46223352800454,-0.409195820907045,0.68703279526379,0.999332765135134,-4.60137777485725
"ENSG00000082438",-0.33336796103221,6.2541327756086,-0.408424181883323,0.68758935103691,0.999332765135134,-4.60011685273341
"ENSG00000078114",-0.323614633373813,10.9603516523565,-0.407224392886017,0.688455079842429,0.999332765135134,-4.60278621333229
"ENSG00000112964",-0.307475344071086,6.6439424388906,-0.407133141304808,0.688520942111985,0.999332765135134,-4.60028510589197
"ENSG00000185736",0.443816850930265,9.2566433921707,0.406777087919602,0.688777953693275,0.999332765135134,-4.60230553518097
"ENSG00000249881",0.307739809841165,4.83094357098899,0.406280698152566,0.689136329765282,0.999332765135134,-4.5996726792324
"ENSG00000013293",0.657314466505801,7.88689075908336,0.405787551934205,0.689492438843995,0.999332765135134,-4.60180964351134
"ENSG00000185551",-0.346559396378676,2.4997343048092,-0.404963402031782,0.690087737250912,0.999332765135134,-4.59971672221706
"ENSG00000148498",-0.351449634305421,10.0884817240351,-0.404407604272987,0.690489317216704,0.999332765135134,-4.60235642049702
"ENSG00000174453",0.297481882108997,5.62473427362558,0.40365955407549,0.69102995392996,0.999332765135134,-4.59988475782659
"ENSG00000113448",0.212063086858072,11.3258503727669,0.403426563989208,0.691198377189548,0.999332765135134,-4.60321247421877
"ENSG00000122870",0.312346027129377,6.37994150992328,0.403356122011406,0.691249301356008,0.999332765135134,-4.60028677497406
"ENSG00000266846",-0.433945317716466,8.66485861539974,-0.403163180955636,0.691388790730502,0.999332765135134,-4.60158311413654
"ENSG00000228329",-0.35181773105298,1.70367733815587,-0.402473789712533,0.691887288102065,0.999332765135134,-4.59998474208828
"ENSG00000261008",-0.496859105848072,8.93670205264339,-0.402461916528251,0.691895874842919,0.999332765135134,-4.60181348506509
"ENSG00000073331",0.28053291970358,8.46684321689132,0.399949852217401,0.693713573151417,0.999332765135134,-4.60141080478944
"ENSG00000233723",0.401685484831811,7.36018546095292,0.399811833195559,0.693813497384064,0.999332765135134,-4.60102404717774
"ENSG00000170293",0.274102051119661,4.04073821464671,0.399192880266361,0.694261683204397,0.999332765135134,-4.59961850337529
"ENSG00000237187",-0.257875725502798,8.44545499026734,-0.398527418669754,0.694743675138843,0.999332765135134,-4.60139743633985
"ENSG00000151812",0.285962792223705,7.13017333809619,0.398393115514836,0.694840966730514,0.999332765135134,-4.60077304631432
"ENSG00000145087",0.195838009659978,9.32605910412444,0.397510991644693,0.695480128009752,0.999332765135134,-4.60217504635187
"ENSG00000251003",-0.322979102997696,7.85401129470457,-0.396692903870177,0.696073099876416,0.999332765135134,-4.60104825617018
"ENSG00000250722",0.522732596944534,8.74753232609819,0.395281612604233,0.69709651385733,0.999332765135134,-4.60235139800047
"ENSG00000154556",0.215149987035921,7.74045251295398,0.394324946004787,0.697790590937845,0.999332765135134,-4.60118305472096
"ENSG00000140022",-0.218503377341497,8.86492423742467,-0.393643787417968,0.698284949279275,0.999332765135134,-4.60167466275925
"ENSG00000110852",-0.477659267271642,4.94069678196585,-0.39130822577997,0.699981059224326,0.999332765135134,-4.59968661619312
"ENSG00000286153",-0.461183583602997,6.66142595525926,-0.389429106614809,0.701346872406586,0.999332765135134,-4.60013312574637
"ENSG00000079482",-0.208675255318688,9.56947202159459,-0.389247192474405,0.701479149851562,0.999332765135134,-4.60218614199787
"ENSG00000127325",-0.292439432930034,3.42358302338973,-0.387770312642707,0.702553413419844,0.999332765135134,-4.59970737366482
"ENSG00000287326",-0.742230655328115,6.360079295128,-0.387387802753026,0.702831751166448,0.999332765135134,-4.60057071344266
"ENSG00000256995",-0.309562456921049,5.6972546648325,-0.386712032875489,0.703323588251695,0.999332765135134,-4.59998500000768
"ENSG00000157680",0.275838389174766,8.48167395016078,0.386441884981748,0.703520244188959,0.999332765135134,-4.60177941718811
"ENSG00000084674",0.377958362396289,0.642036503956905,0.386240788115028,0.703666647907523,0.999332765135134,-4.60006648869997
"ENSG00000145819",0.216726179005553,11.2929696290509,0.3859470031967,0.703880552285158,0.999332765135134,-4.60306995535979
"ENSG00000147614",0.453157868560033,3.20616681518111,0.385646567850304,0.704099325044392,0.999332765135134,-4.59968166372706
"ENSG00000112893",0.423199160253636,11.3622036701847,0.384876462949834,0.704660225453513,0.999332765135134,-4.60352644735306
