"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000229618",-0.855782001197269,10.950715072606,-4.69397912675798,0.000219201307791036,0.329678766917717,0.770157525334124
"ENSG00000026508",-2.52113035125815,3.06551011966875,-4.27681933012214,0.000530121008996385,0.398650998765281,-0.929741301496011
"ENSG00000140030",2.86247726810353,1.4410881996213,3.85554018677837,0.00130759784126867,0.469763926126218,-1.85147746140935
"ENSG00000155052",-0.566949697978613,11.8981941010935,-3.70346038507259,0.00181388342625627,0.469763926126218,-1.36197633950082
"ENSG00000150048",3.0929491526406,1.10336561047984,3.5893837332994,0.0023187641484232,0.469763926126218,-2.1739849005368
"ENSG00000241684",-1.25950617439586,8.59863572224508,-3.51629374282556,0.00271366135797481,0.469763926126218,-1.46451728884279
"ENSG00000181631",2.18231963196536,2.1360040901849,3.48647257920265,0.00289339957543583,0.469763926126218,-2.19371313617468
"ENSG00000135046",2.27113894169736,2.86557261213011,3.43995162019205,0.00319769631004647,0.469763926126218,-2.19581451493487
"ENSG00000130208",2.31187752160504,1.33387370791387,3.3670363331896,0.00373971994849015,0.469763926126218,-2.39812021007959
"ENSG00000113504",2.65637928218213,1.59238136565128,3.35582699535437,0.0038307555927477,0.469763926126218,-2.39587702899832
"ENSG00000285939",-0.817920974115673,9.51588085963496,-3.23974876193936,0.00491226242983684,0.469763926126218,-2.01633448795178
"ENSG00000280870",-0.94341352369693,6.42409873075314,-3.19253419548389,0.00543380748151672,0.469763926126218,-2.09827242678213
"ENSG00000231023",-1.4164420543508,8.26985357894514,-3.15903151524835,0.00583655609276652,0.469763926126218,-2.11786132876154
"ENSG00000135269",1.96376183558782,1.39084285562015,3.1530587389475,0.00591137570834664,0.469763926126218,-2.63526632773446
"ENSG00000177575",2.6652089735215,2.04755812699045,3.15108063542864,0.00593636197782077,0.469763926126218,-2.60894799711888
"ENSG00000136826",2.36953943228458,0.999578179786042,3.09593832293374,0.0066761516310288,0.469763926126218,-2.72983418928113
"ENSG00000149564",1.42507209123421,1.94134930499294,3.08267110904907,0.00686721240959073,0.469763926126218,-2.68068778090523
"ENSG00000166926",2.43402133815255,0.779500210804671,3.08058982603662,0.00689766676490515,0.469763926126218,-2.75308616356257
"ENSG00000110876",2.48424974896576,1.55902866389418,3.05003900567767,0.00736020580363794,0.469763926126218,-2.76185935644042
"ENSG00000108684",-0.603190301242977,11.3190186835709,-3.0323870980666,0.00764113729534303,0.469763926126218,-2.63298987446122
"ENSG00000260372",-0.575158358459804,9.82571196716143,-3.01787509714724,0.0078799188223544,0.469763926126218,-2.46809305825741
"ENSG00000171522",2.02920625772286,1.30295014689907,2.99792360711313,0.00822012683085901,0.469763926126218,-2.82509734876942
"ENSG00000005108",-0.830765258955486,8.87572369654498,-2.99093324122719,0.00834268102951767,0.469763926126218,-2.45082660310562
"ENSG00000105122",3.14587792135587,1.24233451116062,2.9801644824746,0.00853497063188976,0.469763926126218,-2.85474293772559
"ENSG00000182050",-0.559209239392127,10.7098965530637,-2.93578604972287,0.00937396524625882,0.469763926126218,-2.72614003485615
"ENSG00000223949",1.6842468810164,1.56511963119394,2.91745918723277,0.00974337812946533,0.469763926126218,-2.89571564276377
"ENSG00000140538",-0.563492464074569,11.4050473259058,-2.90419748656775,0.0100194729927156,0.469763926126218,-2.90009950192313
"ENSG00000144278",-0.70755148970945,9.58732903367567,-2.90150098112804,0.0100765334422647,0.469763926126218,-2.6631009146537
"ENSG00000276644",1.69591930949217,7.11840216301119,2.89922124635308,0.010125020591229,0.469763926126218,-2.57960597386866
"ENSG00000170579",-0.347417627274101,13.2909772029141,-2.88571511689461,0.0104169567478567,0.469763926126218,-3.28688010093628
"ENSG00000048740",-0.26993894044924,12.97202221509,-2.86820902405798,0.0108075208410229,0.469763926126218,-3.26821724109402
"ENSG00000151012",1.08631810879672,4.63412183890462,2.86387261857525,0.0109064383482454,0.469763926126218,-2.75047999996097
"ENSG00000188536",1.73586530697855,0.936826607143763,2.85410643141937,0.0111324362566842,0.469763926126218,-2.99527771711975
"ENSG00000077984",2.00917000087552,1.0964927109489,2.84716204276605,0.0112958867383805,0.469763926126218,-3.00279214172901
"ENSG00000120549",-0.598041414071785,10.8219240231799,-2.81730126894615,0.0120255655447767,0.469763926126218,-2.97582010374034
"ENSG00000189108",1.18366427929148,7.34747421908713,2.79953946430906,0.0124809825279053,0.469763926126218,-2.73490377118703
"ENSG00000155659",2.91541964556261,2.05835908189616,2.79383977145628,0.0126306208903088,0.469763926126218,-3.02416450768949
"ENSG00000172243",2.99624871772996,1.37205874169846,2.77243963811379,0.0132080548169326,0.469763926126218,-3.08360114783516
"ENSG00000251600",-0.764916547549564,10.4317654866436,-2.75816194563631,0.0136073691553503,0.469763926126218,-3.02931700086834
"ENSG00000250072",1.16716926553482,2.63744531522387,2.74149079857657,0.0140883408300907,0.469763926126218,-3.05115240468552
"ENSG00000134138",-0.643662504184233,10.0563258439305,-2.71924400913729,0.0147557030448513,0.469763926126218,-3.0552663200388
"ENSG00000014257",1.68073212228561,2.06807061008008,2.65650174514603,0.0168053683207388,0.469763926126218,-3.17277916339319
"ENSG00000117318",1.55333750653333,1.46004916802732,2.64409782867833,0.0172416623904341,0.469763926126218,-3.21409121835958
"ENSG00000286481",-0.916410455957509,9.09149362372009,-2.64137375625792,0.017338919071812,0.469763926126218,-3.09776192864556
"ENSG00000226926",-1.36629114871148,2.73828303555587,-2.62207307288407,0.0180431775059492,0.469763926126218,-3.15695672332438
"ENSG00000180573",1.80498220852354,3.96160721346049,2.62197604365652,0.0180467860659554,0.469763926126218,-3.11985535292716
"ENSG00000169744",-0.348611874365714,12.0187422366864,-2.61409829929777,0.0183420729918499,0.469763926126218,-3.56621105522363
