"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000178175",2.62169418111203,1.88269715066031,3.66548503776679,0.00167392544678819,0.837848320578858,-4.52477242797664
"ENSG00000261272",-2.2722496342799,2.25017838835443,-3.39691796186477,0.00307031647803218,0.837848320578858,-4.533930917526
"ENSG00000166523",2.05241351274418,1.00630923067392,3.14694574636861,0.00537254924051873,0.837848320578858,-4.53758346733919
"ENSG00000227121",1.9409899129848,0.991512832615333,3.117579230934,0.00573496742413004,0.837848320578858,-4.53761878027031
"ENSG00000259905",-2.55766856233987,7.34604754928454,-3.05097784768577,0.0066472952325186,0.837848320578858,-4.52969970422167
"ENSG00000106366",2.55606315990551,5.87730660971339,2.92202184641489,0.00883040184249497,0.837848320578858,-4.54440759827409
"ENSG00000099250",1.46541660762613,7.89881654452037,2.83883219659419,0.0105903043653026,0.837848320578858,-4.53680706997197
"ENSG00000241231",-1.80002409672233,5.80893139892773,-2.802920042285,0.0114501326519846,0.837848320578858,-4.54468527258771
"ENSG00000196242",1.91499217595632,0.333192136260545,2.59857738597927,0.0177626121607638,0.837848320578858,-4.55231213544504
"ENSG00000173068",1.29243407142589,9.548437945965,2.47271977769217,0.023165281270866,0.837848320578858,-4.54052607684826
"ENSG00000255441",1.47899760564819,1.56030646300575,2.45652210105179,0.0239634528966273,0.837848320578858,-4.55814756360443
"ENSG00000120093",1.9006025390122,1.00540640924254,2.36420572669417,0.0290258894465603,0.837848320578858,-4.55982988190402
"ENSG00000244586",2.13124280810424,1.43021869515323,2.35814588558491,0.0293908205484021,0.837848320578858,-4.56071350918398
"ENSG00000135540",1.24850153595615,9.93068832711102,2.3556051454509,0.0295450923721495,0.837848320578858,-4.54376607509794
"ENSG00000153208",1.46896476667403,9.39389778234298,2.3388449691396,0.0305817577944462,0.837848320578858,-4.54695540739748
"ENSG00000231023",-2.55517266560445,4.82501211660701,-2.28078343338881,0.0344395038172761,0.837848320578858,-4.5627468631134
"ENSG00000172296",1.23549076868396,6.64884602045919,2.25953634363606,0.0359601892478859,0.837848320578858,-4.56167679899522
"ENSG00000172578",1.58160034867289,6.51321406064868,2.25622877376851,0.0362024093547799,0.837848320578858,-4.56227487256882
"ENSG00000240040",1.90280169038088,1.23843023484436,2.22892922283312,0.0382597195134965,0.837848320578858,-4.56419507106526
"ENSG00000147408",1.13970628291303,10.7641880112168,2.21489499605305,0.0393586640764475,0.837848320578858,-4.54748495968675
"ENSG00000205628",1.74840894601838,1.72886191595248,2.20434951214998,0.0402034005525542,0.837848320578858,-4.56569497597392
"ENSG00000175857",1.53775991914113,2.79295428784781,2.15533973332564,0.044351424094673,0.837848320578858,-4.56791178495673
"ENSG00000106952",1.67329002069494,4.70492952014312,2.12013192575811,0.047568347598729,0.837848320578858,-4.5692948529633
"ENSG00000047648",1.09087957850156,9.14255711580655,2.10948460595573,0.0485821512969759,0.837848320578858,-4.55682685002643
"ENSG00000148483",1.63705057950132,4.00879120580242,2.10733925277142,0.0487887837798235,0.837848320578858,-4.5698038295902
"ENSG00000121797",1.5433920482312,0.809932287808583,2.10353050334963,0.0491575938105948,0.837848320578858,-4.56756558355387
"ENSG00000031081",0.966706636243206,8.78915959920487,2.09388212890697,0.0501032090104193,0.837848320578858,-4.55858575152714
"ENSG00000251363",1.14835689446732,3.78908718548637,2.09280931063946,0.0502093654116679,0.837848320578858,-4.57022750887845
"ENSG00000124782",1.03933333078251,8.72534441781016,2.09104128542278,0.0503847578526568,0.837848320578858,-4.55878565686045
"ENSG00000212939",1.74805482129091,1.84582507732008,2.09072211518788,0.0504164793899211,0.837848320578858,-4.56889404707139
"ENSG00000106341",-2.10991562753063,2.40425836710804,-2.09041503002898,0.0504470168934144,0.837848320578858,-4.56970686044524
"ENSG00000225128",-2.12568349084523,2.96923517451794,-2.08109688466896,0.0513816434568844,0.837848320578858,-4.56998786645788
"ENSG00000173988",-2.3446172705843,7.29773247873732,-2.05742071423844,0.0538272520052839,0.837848320578858,-4.56446862871689
"ENSG00000259307",1.39917531031259,1.15860797239118,2.05383847087811,0.0542062925450319,0.837848320578858,-4.56953925339496
"ENSG00000100599",1.33194213025741,8.80079086759305,2.05189095926944,0.0544133691727322,0.837848320578858,-4.56062693745196
"ENSG00000111962",0.941058673126565,8.23318725991655,2.03335075531608,0.056420719963636,0.837848320578858,-4.56287547830265
"ENSG00000185905",1.53724813473953,0.527304006175684,2.02902638097023,0.0568984025383754,0.837848320578858,-4.56943348268398
