"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000119535",2.14051968180706,3.16292617489887,3.19511061952395,0.00598170909976161,0.998344909956322,-4.55250188151004
"ENSG00000161911",2.19238140983095,2.67293689878222,3.14785648073267,0.00659071171430927,0.998344909956322,-4.55197998190889
"ENSG00000092969",-2.03610646284017,5.99972926818201,-3.13119623448935,0.00681972423203799,0.998344909956322,-4.55776307938154
"ENSG00000182963",2.06249375273272,3.66343509772512,3.08220175427367,0.00753970285511204,0.998344909956322,-4.5586220427124
"ENSG00000163909",2.23949123110901,2.56318947142294,3.07012461103483,0.00772839148017901,0.998344909956322,-4.55349922474369
"ENSG00000234428",-2.53413895917871,5.95504886318598,-3.01043443123992,0.00873139977219479,0.998344909956322,-4.56009913221005
"ENSG00000267109",2.44655037198028,3.15427251031013,3.00137715698633,0.00889437843478249,0.998344909956322,-4.55741337777397
"ENSG00000286797",3.01729540593028,4.64589191928315,2.7970333597742,0.0134736651291486,0.998344909956322,-4.56666827229296
"ENSG00000135333",-2.47970993163682,6.35647696189302,-2.77273133202105,0.0141517824812656,0.998344909956322,-4.5651638084831
"ENSG00000124256",2.15798914750528,2.54857392002234,2.75786532087819,0.0145828038197762,0.998344909956322,-4.55991660835048
"ENSG00000123975",2.03095328567176,4.03650217615696,2.72179609614668,0.0156821288667135,0.998344909956322,-4.56557745953661
"ENSG00000047457",-2.6960216621661,8.75998649847511,-2.67571735355715,0.0172035845600954,0.998344909956322,-4.57235228264245
"ENSG00000152779",1.44386941530503,3.02946321381117,2.58722554371387,0.0205338905790231,0.998344909956322,-4.5633484312421
"ENSG00000251363",3.40782804080427,5.32849221824498,2.54116249090314,0.0225040790799372,0.998344909956322,-4.5744927852262
"ENSG00000170381",-1.80720933862839,6.1511895013015,-2.5217755160335,0.0233862658551241,0.998344909956322,-4.5704380905326
"ENSG00000276476",2.34415510573107,4.28046961870648,2.45866099171149,0.026492431185519,0.998344909956322,-4.57184232906459
"ENSG00000287216",1.48657416687246,2.93547725946094,2.38810226364863,0.0304280724918297,0.998344909956322,-4.56715249265042
"ENSG00000273409",1.66560916448826,3.03599941212196,2.34453725498661,0.0331275819808736,0.998344909956322,-4.5680817207637
"ENSG00000010610",1.94587312667772,3.19722458414045,2.32393631520578,0.0344812661821818,0.998344909956322,-4.56926182264195
"ENSG00000141968",1.99775151698891,4.1264424945417,2.31272351760466,0.0352397432207961,0.998344909956322,-4.57385540833627
"ENSG00000224467",1.64825848965567,2.66500609075446,2.31190643686829,0.0352956218810215,0.998344909956322,-4.56880931883761
"ENSG00000172164",2.15980650642949,4.74273326142419,2.3100051190398,0.0354259717265152,0.998344909956322,-4.57504438378901
"ENSG00000224081",1.56298677705787,5.93681803451304,2.2934201257433,0.0365823112967674,0.998344909956322,-4.57776933855113
"ENSG00000182836",2.05911407077923,6.11612748933017,2.27791150722829,0.0376955312803637,0.998344909956322,-4.57822876356798
"ENSG00000225101",1.78305311780412,2.93638414815102,2.27706813710365,0.0377569692826961,0.998344909956322,-4.5699446571789
"ENSG00000107295",-1.48124679431301,6.35131324323518,-2.24798546104833,0.0399337941431298,0.998344909956322,-4.57569702991616
"ENSG00000105967",1.51976170588839,3.45469519387847,2.24693963884843,0.0400142153747246,0.998344909956322,-4.5717287781569
"ENSG00000182256",-1.68205374204754,6.49941467373474,-2.23688035214129,0.0407955060065716,0.998344909956322,-4.57667297613313
"ENSG00000224689",1.16154804054517,2.78708373323088,2.21185493417536,0.0428013156287707,0.998344909956322,-4.57053519512198
"ENSG00000102359",-1.96200659745186,3.92284061770659,-2.1845295904464,0.0450960136019707,0.998344909956322,-4.57180752533001
"ENSG00000073331",-2.1527571269021,6.39584836058203,-2.18087009279104,0.0454118556622625,0.998344909956322,-4.57609106952467
"ENSG00000187912",1.19049841033963,2.71797572271294,2.16844387199841,0.0464997029169873,0.998344909956322,-4.57150778559589
"ENSG00000162989",-1.69423100381104,6.49959604184611,-2.16234639366067,0.047042287902271,0.998344909956322,-4.57715373252071
"ENSG00000152822",-1.38825414532226,5.69122931802099,-2.16173982254666,0.0470965830604077,0.998344909956322,-4.57554403396053
"ENSG00000129667",-1.72599530353022,5.66914042947221,-2.15091970446398,0.0480749049531124,0.998344909956322,-4.57475405173437
"ENSG00000261637",1.24263517162024,2.89722626632213,2.15069038864248,0.0480958409199137,0.998344909956322,-4.5724855772221
"ENSG00000053108",-1.32324775130403,5.7582780935682,-2.12782014647945,0.0502266643611975,0.998344909956322,-4.57707802609856
"ENSG00000224578",1.2684615297467,2.8128910427467,2.12488533951861,0.0505063205844372,0.998344909956322,-4.57303150926622
"ENSG00000226383",2.03211394307854,4.88404960140538,2.07183194324334,0.0558154567679282,0.998344909956322,-4.57832652014252
"ENSG00000100055",1.42267053308056,2.55128590932227,2.06483722521273,0.0565524288490614,0.998344909956322,-4.57380274808929
"ENSG00000226149",-2.09008600065549,7.56395846047272,-2.06376865472557,0.0566657964899797,0.998344909956322,-4.58065842193665
"ENSG00000250125",1.51716547501443,4.04020056550363,2.05811130427345,0.0572694759050626,0.998344909956322,-4.57709402380997
"ENSG00000153404",2.21558036804183,3.23721817270842,2.04806543667696,0.0583559656179866,0.998344909956322,-4.57688299963427
"ENSG00000169933",-1.5085225595642,7.60498046627382,-2.02979998198568,0.0603798198800374,0.998344909956322,-4.58171853996774
"ENSG00000231252",1.65811014814618,3.75816091616882,2.02836537577363,0.0605414599631316,0.998344909956322,-4.5764778567527
"ENSG00000106952",1.27345658677357,2.46397216494109,2.01118581864548,0.0625080021245997,0.998344909956322,-4.57502707722092
"ENSG00000150337",1.16154804054517,2.61698165418545,1.99766624811105,0.0640962818409894,0.998344909956322,-4.57535690996231
"ENSG00000106536",1.30191058803592,6.06448914942559,1.99585028904956,0.0643123931680551,0.998344909956322,-4.5821426902693
"ENSG00000077943",1.2591243905309,5.14415678642878,1.98188904412639,0.0659961035168016,0.998344909956322,-4.58102810951004
"ENSG00000273079",-1.33248499263367,7.11627935456834,-1.95674685415581,0.0691293295070158,0.998344909956322,-4.58255663934054
"ENSG00000160801",1.20375024451287,3.41890002376849,1.95160863200719,0.0697859833223629,0.998344909956322,-4.5768614525053
"ENSG00000118997",-1.24766327597261,5.8691652826962,-1.94296214576932,0.0709037159399257,0.998344909956322,-4.58032039791424
"ENSG00000140538",-1.79408084774443,7.19585415392587,-1.94069798415456,0.071199062101335,0.998344909956322,-4.58206067514197
"ENSG00000026508",-1.42677426446647,4.91023078439418,-1.9368230266143,0.0717071031259067,0.998344909956322,-4.57961732454832
"ENSG00000178573",-1.45462171352517,5.60918466904964,-1.93644213504706,0.0717572174291874,0.998344909956322,-4.58053633086593
"ENSG00000196090",-1.62433171530817,6.9252735784557,-1.9358163723891,0.0718396182484982,0.998344909956322,-4.58223533943853
"ENSG00000214787",1.41449769365618,2.80746612465861,1.92304382916383,0.073540258044384,0.998344909956322,-4.57741250956263
"ENSG00000275395",-1.40608503275205,3.73601352833316,-1.91919491177576,0.074059795028945,0.998344909956322,-4.57708659599374
"ENSG00000255240",1.42771010317938,3.04277843697052,1.91879594240313,0.0741138374358773,0.998344909956322,-4.57816366187633
"ENSG00000233420",1.80136815546651,4.57095145162071,1.91214789744874,0.0750195836918759,0.998344909956322,-4.58118973473416
"ENSG00000253557",1.54260103136229,3.34323708478557,1.91023750345613,0.0752816948234955,0.998344909956322,-4.57817306649878
"ENSG00000184574",1.17454438952758,2.96792091033403,1.90725054625365,0.0756931627698146,0.998344909956322,-4.57809078136131
"ENSG00000174600",1.3551460712112,2.69645887201458,1.89513606552567,0.077382775603541,0.998344909956322,-4.57827976887755
"ENSG00000252032",1.34666889939432,2.70715253501008,1.87728476585593,0.0799341589160108,0.998344909956322,-4.57840369163222
"ENSG00000006747",1.11561179897238,3.28187677443486,1.87550084011107,0.0801932182254864,0.998344909956322,-4.57878603937665
"ENSG00000231758",1.76913874430259,3.16616725495159,1.84714286791443,0.0844132890884027,0.998344909956322,-4.57945996090944
"ENSG00000171435",-1.40095490949373,6.58039057455153,-1.83849627423932,0.0857388291356627,0.998344909956322,-4.58342310421116
"ENSG00000110876",1.33167242187994,2.77918550492067,1.81973683437693,0.0886785181162369,0.998344909956322,-4.57928097835786
"ENSG00000105851",1.27345658677357,2.61507768047109,1.80923841716671,0.0903624083484484,0.998344909956322,-4.5795075253716
"ENSG00000173391",1.08947156732889,2.97971085649621,1.80229249196975,0.0914920096291474,0.998344909956322,-4.57969285362815
"ENSG00000260042",2.45438695159958,4.75486115234848,1.79653037146312,0.0924385549461803,0.998344909956322,-4.58472148071683
"ENSG00000144227",1.29185164141656,4.36740191882945,1.79334051699666,0.0929662678209291,0.998344909956322,-4.58266232591586
"ENSG00000203747",1.04124041138943,3.06173994720112,1.79258226503194,0.0930921000199441,0.998344909956322,-4.5805843279223
"ENSG00000137968",-1.55355319190323,6.59410039025223,-1.7766854324368,0.0957650401052686,0.998344909956322,-4.58425449807813
"ENSG00000253108",1.0660465714756,2.70367755257043,1.77636240090129,0.0958200500580898,0.998344909956322,-4.58026408307806
"ENSG00000206262",2.87417088096841,2.98588796511946,1.75757110028379,0.0990683526240665,0.998344909956322,-4.58322878820462
"ENSG00000111452",1.41100756781103,3.84725573285353,1.7548859864309,0.0995403252781858,0.998344909956322,-4.58241723781496
"ENSG00000250891",-2.35184827025044,7.38084411128383,-1.75012713637626,0.10038165910816,0.998344909956322,-4.58504339247265
"ENSG00000196353",1.56833522510342,6.05807363740592,1.74823855180997,0.100717274667434,0.998344909956322,-4.5858724242205
"ENSG00000005020",1.19971279496901,8.24931084056032,1.74524659836508,0.101250982321496,0.998344909956322,-4.58712264290533
"ENSG00000004948",1.35953923348837,2.86368296862817,1.74354587265454,0.101555463731582,0.998344909956322,-4.58149064490027
"ENSG00000231023",2.04713108122442,5.23744949139513,1.73772508044267,0.102603644249988,0.998344909956322,-4.58564438071577
"ENSG00000227082",-1.28211150448946,6.70543201750907,-1.72128563089331,0.105615295783539,0.998344909956322,-4.58505449280832
"ENSG00000158258",-1.43011652898426,6.91700417901958,-1.72001923013598,0.105850468833223,0.998344909956322,-4.58552864420574
"ENSG00000164199",-1.27635481340867,7.66346544030567,-1.7193229559699,0.105979963007115,0.998344909956322,-4.58628341546594
"ENSG00000173077",1.37337034716889,4.19136059223856,1.71550959157798,0.106691634402863,0.998344909956322,-4.58433991055669
"ENSG00000165164",-1.2229571020108,4.57730274275372,-1.70974588121871,0.107775203959307,0.998344909956322,-4.58273508262418
"ENSG00000126264",1.12047997432047,2.5565047280501,1.70015823007265,0.109598923520565,0.998344909956322,-4.58188800946071
"ENSG00000277224",1.04074343585176,2.58722001889312,1.69441890842737,0.110703435381905,0.998344909956322,-4.58202785053224
"ENSG00000251003",-1.12401060272042,8.51088660688029,-1.69177253519006,0.111215972320454,0.998344909956322,-4.58746381691081
"ENSG00000237773",1.75146024164821,6.72601962369171,1.68673856796462,0.112196620899155,0.998344909956322,-4.587471714938
"ENSG00000253184",0.988501695122159,2.67378157273914,1.6793688608233,0.113645823692966,0.998344909956322,-4.58236567059126
"ENSG00000010379",1.29416750152842,3.93837963448969,1.67080308643792,0.115350596149518,0.998344909956322,-4.58356243149339
"ENSG00000206120",-1.56965662565263,5.83578604923116,-1.66071572963528,0.117386545315627,0.998344909956322,-4.58544324864515
"ENSG00000114487",1.42652002783854,3.00200654620306,1.65666593546251,0.118212619690575,0.998344909956322,-4.58352076995388
"ENSG00000119681",1.02142498626732,3.23346723712648,1.65403325788149,0.118752320247355,0.998344909956322,-4.58342661496604
"ENSG00000256995",1.63676261647544,4.88789494070762,1.64673601949468,0.120259388483858,0.998344909956322,-4.58610658799621
"ENSG00000233928",-1.24508725358195,6.27406208379537,-1.62363937577292,0.125138539994795,0.998344909956322,-4.58622821673431
"ENSG00000109265",1.11237412505792,6.22577691694072,1.60498536828798,0.12920232279821,0.998344909956322,-4.58784038627774
"ENSG00000249669",1.77154893852561,3.82241716979779,1.6025613890199,0.129738589658623,0.998344909956322,-4.58520333501334
"ENSG00000248343",-0.987904255142947,4.99210955847596,-1.58903715858645,0.132765645162755,0.998344909956322,-4.58565718962408
"ENSG00000258227",1.51684126194404,3.60940268121176,1.58722801509199,0.133175108933901,0.998344909956322,-4.58577338495398
"ENSG00000090104",0.930174807561809,3.10992171150416,1.58220588769967,0.134317412294196,0.998344909956322,-4.58470164236298
"ENSG00000249835",-1.00137222978223,3.34243257390508,-1.5749803789673,0.135975511383638,0.998344909956322,-4.58434754566496
"ENSG00000218716",1.41487981836636,3.16556359128666,1.55941613669514,0.139606340753309,0.998344909956322,-4.58546966902268
"ENSG00000106034",1.24692771471414,3.45837803950617,1.55837889813646,0.139851202876724,0.998344909956322,-4.5853063483868
"ENSG00000184347",1.39282705316692,5.42572271792411,1.55634423628046,0.140332585020594,0.998344909956322,-4.58779237434646
"ENSG00000169507",-1.01456499887443,4.54426321892162,-1.54789737152475,0.14234606495591,0.998344909956322,-4.58623008157915
"ENSG00000121966",1.7845231448535,4.5868720073818,1.5456700898122,0.14288103471613,0.998344909956322,-4.58748749511
"ENSG00000288087",1.0296686391345,3.21187637023113,1.54235439271946,0.14368057717763,0.998344909956322,-4.58562480946088
"ENSG00000066032",-1.43023976682534,10.1029252694882,-1.54227395490133,0.143700020693559,0.998344909956322,-4.59003693259331
"ENSG00000271605",1.35081328762639,3.30758107129158,1.53923260802331,0.144436810132986,0.998344909956322,-4.58609591609023
"ENSG00000187504",1.11806118551898,3.07257594087464,1.53748075176607,0.144862656058114,0.998344909956322,-4.58586307133911
"ENSG00000257258",1.14891475449876,2.79567617849643,1.53529474926508,0.145395520433317,0.998344909956322,-4.58535349439498
"ENSG00000147613",-1.70084966457735,3.88526722744728,-1.53421637809354,0.145658994599433,0.998344909956322,-4.58548924252273
"ENSG00000014257",1.07272216839798,2.7403237896132,1.5340047506763,0.14571074791118,0.998344909956322,-4.58538128205002
"ENSG00000253535",-1.24718351058665,5.95824136686099,-1.53331535978562,0.14587944539864,0.998344909956322,-4.58761580292734
"ENSG00000165092",1.37529058355492,4.74431074944741,1.53252528658634,0.146072982780878,0.998344909956322,-4.58777514399643
"ENSG00000112799",1.56234779233063,3.17584735180675,1.53079286450599,0.146498116722278,0.998344909956322,-4.58589990070674
"ENSG00000082074",1.45173219018774,5.33869886242162,1.52177135677774,0.148728859976778,0.998344909956322,-4.5883145578409
"ENSG00000115252",-2.78000164466753,9.40034768937947,-1.51286331607578,0.150959501771738,0.998344909956322,-4.58992028668795
"ENSG00000106066",2.02607636134452,4.48125331530036,1.5091596441716,0.151895159733992,0.998344909956322,-4.58806115163323
"ENSG00000231538",-1.08379935941848,4.66253890634474,-1.49207287600679,0.156274945337704,0.998344909956322,-4.58727986053085
"ENSG00000072657",-1.56612111551314,7.48539842455554,-1.48775184527158,0.157399108991917,0.998344909956322,-4.58915023106859
"ENSG00000257335",1.76077425783182,4.78815297104167,1.48487872704128,0.158150311643255,0.998344909956322,-4.58873377064517
"ENSG00000120708",1.22731931227617,2.73467582025668,1.47695711272929,0.160236986284732,0.998344909956322,-4.58653946371234
"ENSG00000112936",1.66074335067273,3.50173423303468,1.47663810464566,0.160321495870796,0.998344909956322,-4.58697366938516
"ENSG00000130208",0.891527712125559,2.65418395156412,1.47291741212795,0.161309900302558,0.998344909956322,-4.58664034546341
"ENSG00000114013",1.17445347392681,2.80173967118118,1.47235017196884,0.161461032388428,0.998344909956322,-4.5866524934299
"ENSG00000267659",1.49263531322308,3.80983426815751,1.46721646108911,0.162834189117852,0.998344909956322,-4.58793980583501
"ENSG00000012779",1.2029944287387,5.56627258741941,1.46681921256029,0.162940847718,0.998344909956322,-4.5891112993108
"ENSG00000224063",-1.06641685781179,8.26601953361789,-1.46179442235459,0.16429498539759,0.998344909956322,-4.59015815666762
"ENSG00000148908",1.02164277306704,2.7183039065756,1.45097460358897,0.167242534449356,0.998344909956322,-4.58706681266594
"ENSG00000203727",1.59346040154694,5.67406466307148,1.44794237875185,0.168076385359251,0.998344909956322,-4.5895596069067
"ENSG00000174948",0.870299663267853,2.96674700400193,1.44286903960802,0.169479220467267,0.998344909956322,-4.58746637855046
"ENSG00000140678",0.865507717928874,2.87108636077693,1.42657004799869,0.174051614216024,0.998344909956322,-4.58758368240451
"ENSG00000197442",-1.26339271463241,8.35619483634878,-1.42552923955253,0.174347010952053,0.998344909956322,-4.59048846689009
"ENSG00000102445",1.015295509676,4.18426308402254,1.42294652022362,0.175081805759847,0.998344909956322,-4.58893810549512
"ENSG00000259134",0.784343895123341,3.18261209765259,1.42211875931427,0.175317845234037,0.998344909956322,-4.58767194603356
"ENSG00000260990",1.60862577479852,3.89190900653707,1.42052846350368,0.175772058418062,0.998344909956322,-4.58856839281003
"ENSG00000234377",1.58263427255555,5.33538944284768,1.41740700389397,0.176666406093961,0.998344909956322,-4.58976376589255
"ENSG00000124749",-1.27064184016074,5.78053663664906,-1.41531340170182,0.177268346359711,0.998344909956322,-4.58952460665032
"ENSG00000078018",-0.834931650395843,8.82879449032478,-1.41308985554236,0.177909488541488,0.998344909956322,-4.59093938860115
"ENSG00000228793",1.70193849371058,10.039771942629,1.40770796392611,0.179469185831984,0.998344909956322,-4.59182963112048
"ENSG00000154760",1.75043455401055,4.41153700677973,1.40469894340976,0.180346082588704,0.998344909956322,-4.58961065420175
"ENSG00000178538",-1.50898916397893,4.9971904190964,-1.40233118441016,0.18103856295153,0.998344909956322,-4.5890606177378
"ENSG00000196664",0.788341534193136,2.78904334930392,1.40170948142594,0.181220747610054,0.998344909956322,-4.58806607244186
"ENSG00000111249",1.03427678908269,5.66983137669209,1.39844027273897,0.182181228284133,0.998344909956322,-4.59021574524919
