"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000163359",2.2609324331494,1.06241590723798,3.4003718144291,0.00297074198837389,0.713936973183542,-4.5251243854106
"ENSG00000104490",0.659155658162019,10.278278045236,3.18594594238315,0.00482258906021263,0.713936973183542,-4.32864156019604
"ENSG00000156103",1.12472431645726,11.7116564437771,3.14281710231276,0.00531284210456867,0.713936973183542,-4.17795121544537
"ENSG00000066294",1.65167115286808,0.750814280516864,3.07195634542388,0.00622548591984232,0.713936973183542,-4.53947543455167
"ENSG00000043462",-2.72844472222512,2.69544142143986,-3.01952945678189,0.00699689528266611,0.713936973183542,-4.53992929815299
"ENSG00000086991",1.27064978518083,5.22875435308583,3.01724865867089,0.00703247619336272,0.713936973183542,-4.48484925562934
"ENSG00000254251",-2.30539824399058,3.64714812767381,-2.99542917586629,0.00738183491122403,0.713936973183542,-4.5304353265651
"ENSG00000101311",1.82532058259865,8.4644886248191,2.97314072164603,0.00775600896970621,0.713936973183542,-4.43769936453884
"ENSG00000026508",-1.5829770551143,3.32868566175814,-2.9620011506152,0.00794982144585512,0.713936973183542,-4.52136559421646
"ENSG00000116132",1.31704527002763,8.82185856420259,2.86928540578837,0.00975455922113624,0.713936973183542,-4.43840384672163
"ENSG00000144810",1.52106364845425,4.98678674297289,2.80491614101178,0.0112326741560567,0.713936973183542,-4.49975057886463
"ENSG00000223727",-0.990682277380719,6.61967451212499,-2.79561537676964,0.0114632386597077,0.713936973183542,-4.49537927444709
"ENSG00000112902",1.01062588299147,11.018734977671,2.78687773925426,0.0116839644873867,0.713936973183542,-4.31758261420496
"ENSG00000114279",0.428142440704157,12.2606638837911,2.77970977965617,0.0118680678706486,0.713936973183542,-4.21983965012949
"ENSG00000106536",1.10844671512678,9.4371869126095,2.77690727179955,0.0119407996758059,0.713936973183542,-4.43158483504894
"ENSG00000042304",-1.5921750395862,0.917490594449796,-2.77338073826544,0.0120329272823056,0.713936973183542,-4.55101094228482
"ENSG00000285834",2.31898579000704,0.869465663655626,2.7136987570656,0.0136988877423116,0.713936973183542,-4.55025925448652
"ENSG00000140873",-1.43960333239954,3.71413785956966,-2.66918016192176,0.0150823142733013,0.713936973183542,-4.53759287453745
"ENSG00000038427",1.26649551911291,11.6792572774296,2.66598934823569,0.0151864092091572,0.713936973183542,-4.28025218961098
"ENSG00000282988",1.70392450191477,1.43750550048381,2.6516917037619,0.0156612789947313,0.713936973183542,-4.54596690309202
"ENSG00000287950",-2.37207675184342,1.9664859976294,-2.63556933275194,0.0162136454069228,0.713936973183542,-4.55279734753099
